year,quarter,programme,programme_label,region,region_label,projet,projet_label,ligne,ligne_label,type_ligne,lf_mdh,taux,line_id,budget_type,lf_ratio,lf_share
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,14.237,0.3858,P300-R00-Pj20-L21,INVESTISSEMENT,0.6731,0.0179
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,14.237,0.662,P300-R00-Pj20-L21,INVESTISSEMENT,0.6731,0.0179
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,14.237,0.8825,P300-R00-Pj20-L21,INVESTISSEMENT,0.6731,0.0179
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,16.53,0.0405,P300-R00-Pj20-L21,INVESTISSEMENT,0.7815,0.0179
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,16.53,0.2504,P300-R00-Pj20-L21,INVESTISSEMENT,0.7815,0.0179
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,16.53,0.3047,P300-R00-Pj20-L21,INVESTISSEMENT,0.7815,0.0179
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,16.53,0.8843,P300-R00-Pj20-L21,INVESTISSEMENT,0.7815,0.0179
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,32.229,0.0168,P300-R00-Pj20-L21,INVESTISSEMENT,1.5237,0.0179
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,32.229,0.128,P300-R00-Pj20-L21,INVESTISSEMENT,1.5237,0.0179
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,32.229,0.7316,P300-R00-Pj20-L21,INVESTISSEMENT,1.5237,0.0179
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,32.229,1.0598,P300-R00-Pj20-L21,INVESTISSEMENT,1.5237,0.0179
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,30.151,0.0167,P300-R00-Pj20-L21,INVESTISSEMENT,1.4255,0.0179
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,30.151,0.1405,P300-R00-Pj20-L21,INVESTISSEMENT,1.4255,0.0179
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,30.151,0.7811,P300-R00-Pj20-L21,INVESTISSEMENT,1.4255,0.0179
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,21,Guichets d'information judiciaire et de plaintes,equipements,30.151,1.1271,P300-R00-Pj20-L21,INVESTISSEMENT,1.4255,0.0179
2020,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,7.271,0.0,P300-R00-Pj20-L22,INVESTISSEMENT,0.9167,0.0067
2020,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,7.271,0.2473,P300-R00-Pj20-L22,INVESTISSEMENT,0.9167,0.0067
2020,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,7.271,0.4182,P300-R00-Pj20-L22,INVESTISSEMENT,0.9167,0.0067
2020,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,7.271,0.8218,P300-R00-Pj20-L22,INVESTISSEMENT,0.9167,0.0067
2021,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,5.39,0.0165,P300-R00-Pj20-L22,INVESTISSEMENT,0.6795,0.0067
2021,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,5.39,0.1512,P300-R00-Pj20-L22,INVESTISSEMENT,0.6795,0.0067
2021,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,5.39,0.2926,P300-R00-Pj20-L22,INVESTISSEMENT,0.6795,0.0067
2021,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,5.39,0.6825,P300-R00-Pj20-L22,INVESTISSEMENT,0.6795,0.0067
2022,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,5.339,0.0396,P300-R00-Pj20-L22,INVESTISSEMENT,0.6731,0.0067
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,5.339,0.4967,P300-R00-Pj20-L22,INVESTISSEMENT,0.6731,0.0067
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,5.339,0.7925,P300-R00-Pj20-L22,INVESTISSEMENT,0.6731,0.0067
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,5.339,1.0169,P300-R00-Pj20-L22,INVESTISSEMENT,0.6731,0.0067
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,6.199,0.0444,P300-R00-Pj20-L22,INVESTISSEMENT,0.7815,0.0067
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,6.199,0.2579,P300-R00-Pj20-L22,INVESTISSEMENT,0.7815,0.0067
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,6.199,0.3325,P300-R00-Pj20-L22,INVESTISSEMENT,0.7815,0.0067
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,6.199,0.988,P300-R00-Pj20-L22,INVESTISSEMENT,0.7815,0.0067
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,12.086,0.0131,P300-R00-Pj20-L22,INVESTISSEMENT,1.5237,0.0067
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,12.086,0.0847,P300-R00-Pj20-L22,INVESTISSEMENT,1.5237,0.0067
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,12.086,0.6369,P300-R00-Pj20-L22,INVESTISSEMENT,1.5237,0.0067
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,12.086,0.8097,P300-R00-Pj20-L22,INVESTISSEMENT,1.5237,0.0067
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,11.306,0.0144,P300-R00-Pj20-L22,INVESTISSEMENT,1.4254,0.0067
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,11.306,0.1215,P300-R00-Pj20-L22,INVESTISSEMENT,1.4254,0.0067
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,11.306,0.8353,P300-R00-Pj20-L22,INVESTISSEMENT,1.4254,0.0067
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,22,Dotation des bibliothèques,equipements,11.306,1.1203,P300-R00-Pj20-L22,INVESTISSEMENT,1.4254,0.0067
2020,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,9.695,0.0,P300-R00-Pj20-L23,INVESTISSEMENT,0.9167,0.009
2020,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,9.695,0.2408,P300-R00-Pj20-L23,INVESTISSEMENT,0.9167,0.009
2020,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,9.695,0.431,P300-R00-Pj20-L23,INVESTISSEMENT,0.9167,0.009
2020,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,9.695,0.7698,P300-R00-Pj20-L23,INVESTISSEMENT,0.9167,0.009
2021,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,7.186,0.0153,P300-R00-Pj20-L23,INVESTISSEMENT,0.6795,0.009
2021,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,7.186,0.1768,P300-R00-Pj20-L23,INVESTISSEMENT,0.6795,0.009
2021,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,7.186,0.3322,P300-R00-Pj20-L23,INVESTISSEMENT,0.6795,0.009
2021,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,7.186,0.7971,P300-R00-Pj20-L23,INVESTISSEMENT,0.6795,0.009
2022,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,7.118,0.0429,P300-R00-Pj20-L23,INVESTISSEMENT,0.6731,0.009
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,7.118,0.506,P300-R00-Pj20-L23,INVESTISSEMENT,0.6731,0.009
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,7.118,0.8527,P300-R00-Pj20-L23,INVESTISSEMENT,0.6731,0.009
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,7.118,1.0645,P300-R00-Pj20-L23,INVESTISSEMENT,0.6731,0.009
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,8.265,0.034,P300-R00-Pj20-L23,INVESTISSEMENT,0.7815,0.009
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,8.265,0.192,P300-R00-Pj20-L23,INVESTISSEMENT,0.7815,0.009
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,8.265,0.2807,P300-R00-Pj20-L23,INVESTISSEMENT,0.7815,0.009
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,8.265,0.7444,P300-R00-Pj20-L23,INVESTISSEMENT,0.7815,0.009
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,16.115,0.0149,P300-R00-Pj20-L23,INVESTISSEMENT,1.5238,0.009
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,16.115,0.0955,P300-R00-Pj20-L23,INVESTISSEMENT,1.5238,0.009
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,16.115,0.7346,P300-R00-Pj20-L23,INVESTISSEMENT,1.5238,0.009
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,16.115,1.0311,P300-R00-Pj20-L23,INVESTISSEMENT,1.5238,0.009
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,15.075,0.0125,P300-R00-Pj20-L23,INVESTISSEMENT,1.4254,0.009
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,15.075,0.1294,P300-R00-Pj20-L23,INVESTISSEMENT,1.4254,0.009
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,15.075,0.8413,P300-R00-Pj20-L23,INVESTISSEMENT,1.4254,0.009
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,23,Atelier corps de métiers et garage parc auto,equipements,15.075,1.0891,P300-R00-Pj20-L23,INVESTISSEMENT,1.4254,0.009
2020,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,4.847,0.0,P300-R00-Pj20-L24,INVESTISSEMENT,0.9166,0.0045
2020,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,4.847,0.3105,P300-R00-Pj20-L24,INVESTISSEMENT,0.9166,0.0045
2020,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,4.847,0.3678,P300-R00-Pj20-L24,INVESTISSEMENT,0.9166,0.0045
2020,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,4.847,0.7144,P300-R00-Pj20-L24,INVESTISSEMENT,0.9166,0.0045
2021,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,3.593,0.0199,P300-R00-Pj20-L24,INVESTISSEMENT,0.6795,0.0045
2021,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,3.593,0.1937,P300-R00-Pj20-L24,INVESTISSEMENT,0.6795,0.0045
2021,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,3.593,0.3423,P300-R00-Pj20-L24,INVESTISSEMENT,0.6795,0.0045
2021,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,3.593,0.7312,P300-R00-Pj20-L24,INVESTISSEMENT,0.6795,0.0045
2022,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,3.559,0.0697,P300-R00-Pj20-L24,INVESTISSEMENT,0.6731,0.0045
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,3.559,0.6829,P300-R00-Pj20-L24,INVESTISSEMENT,0.6731,0.0045
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,3.559,0.8322,P300-R00-Pj20-L24,INVESTISSEMENT,0.6731,0.0045
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,3.559,1.054,P300-R00-Pj20-L24,INVESTISSEMENT,0.6731,0.0045
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,4.133,0.0496,P300-R00-Pj20-L24,INVESTISSEMENT,0.7816,0.0045
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,4.133,0.3198,P300-R00-Pj20-L24,INVESTISSEMENT,0.7816,0.0045
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,4.133,0.3247,P300-R00-Pj20-L24,INVESTISSEMENT,0.7816,0.0045
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,4.133,0.8441,P300-R00-Pj20-L24,INVESTISSEMENT,0.7816,0.0045
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,8.057,0.0175,P300-R00-Pj20-L24,INVESTISSEMENT,1.5237,0.0045
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,8.057,0.1193,P300-R00-Pj20-L24,INVESTISSEMENT,1.5237,0.0045
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,8.057,0.7801,P300-R00-Pj20-L24,INVESTISSEMENT,1.5237,0.0045
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,8.057,0.9509,P300-R00-Pj20-L24,INVESTISSEMENT,1.5237,0.0045
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,7.538,0.0226,P300-R00-Pj20-L24,INVESTISSEMENT,1.4255,0.0045
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,7.538,0.1521,P300-R00-Pj20-L24,INVESTISSEMENT,1.4255,0.0045
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,7.538,0.9693,P300-R00-Pj20-L24,INVESTISSEMENT,1.4255,0.0045
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,20,Gestion des ressources,24,Formation,etudes,7.538,1.1812,P300-R00-Pj20-L24,INVESTISSEMENT,1.4255,0.0045
2020,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,2.424,0.0,P300-R00-Pj40-L40,INVESTISSEMENT,0.9167,0.0022
2020,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,2.424,0.0499,P300-R00-Pj40-L40,INVESTISSEMENT,0.9167,0.0022
2020,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,2.424,0.2113,P300-R00-Pj40-L40,INVESTISSEMENT,0.9167,0.0022
2020,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,2.424,0.7155,P300-R00-Pj40-L40,INVESTISSEMENT,0.9167,0.0022
2021,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,1.797,0.0017,P300-R00-Pj40-L40,INVESTISSEMENT,0.6796,0.0022
2021,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,1.797,0.0786,P300-R00-Pj40-L40,INVESTISSEMENT,0.6796,0.0022
2021,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,1.797,0.1048,P300-R00-Pj40-L40,INVESTISSEMENT,0.6796,0.0022
2021,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,1.797,0.7337,P300-R00-Pj40-L40,INVESTISSEMENT,0.6796,0.0022
2022,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,1.78,0.0005,P300-R00-Pj40-L40,INVESTISSEMENT,0.6732,0.0022
2022,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,1.78,0.1293,P300-R00-Pj40-L40,INVESTISSEMENT,0.6732,0.0022
2022,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,1.78,0.3929,P300-R00-Pj40-L40,INVESTISSEMENT,0.6732,0.0022
2022,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,1.78,0.8082,P300-R00-Pj40-L40,INVESTISSEMENT,0.6732,0.0022
2023,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,2.066,0.0073,P300-R00-Pj40-L40,INVESTISSEMENT,0.7813,0.0022
2023,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,2.066,0.0844,P300-R00-Pj40-L40,INVESTISSEMENT,0.7813,0.0022
2023,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,2.066,0.1774,P300-R00-Pj40-L40,INVESTISSEMENT,0.7813,0.0022
2023,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,2.066,0.7801,P300-R00-Pj40-L40,INVESTISSEMENT,0.7813,0.0022
2024,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,4.029,0.0028,P300-R00-Pj40-L40,INVESTISSEMENT,1.5237,0.0022
2024,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,4.029,0.0515,P300-R00-Pj40-L40,INVESTISSEMENT,1.5237,0.0022
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,4.029,0.2968,P300-R00-Pj40-L40,INVESTISSEMENT,1.5237,0.0022
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,4.029,0.9978,P300-R00-Pj40-L40,INVESTISSEMENT,1.5237,0.0022
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,3.769,0.0024,P300-R00-Pj40-L40,INVESTISSEMENT,1.4254,0.0022
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,3.769,0.0509,P300-R00-Pj40-L40,INVESTISSEMENT,1.4254,0.0022
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,3.769,0.4685,P300-R00-Pj40-L40,INVESTISSEMENT,1.4254,0.0022
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,40,Gestion des archives,40,Sécurisation des bâtiments administratifs,travaux,3.769,1.1689,P300-R00-Pj40-L40,INVESTISSEMENT,1.4254,0.0022
2020,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Efficacité Énergétique dans les bâtiments publics,etudes,1.939,0.0,P300-R00-Pj50-L50,INVESTISSEMENT,0.9167,0.0018
2020,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Efficacité Énergétique dans les bâtiments publics,etudes,1.939,0.268,P300-R00-Pj50-L50,INVESTISSEMENT,0.9167,0.0018
